fecha_operacion,numero_operacion,tipo_operacion,monto,moneda,cuenta_origen,cuenta_destino,banco_origen,banco_destino,descripcion,estado,canal,content_hash
2025-09-24 02:00:16.043113,OP-00003216,DEPOSITO,26020.83,PEN,483-1434010-1-95,426-3050479-8-46,BN,,Vida movimiento energía alguna él.,COMPLETADA,MOBILE,d547f8319192ee49
2025-09-23 17:52:16.043113,OP-00000098,DEPOSITO,33583.59,USD,578-8825976-2-51,,BN,,Solo allá palabras n resto propia miembros partir.,COMPLETADA,WEB,d3f339d10bc5e3d8
2025-09-18 01:21:16.043113,OP-00008180,TRANSFERENCIA,37266.7,PEN,550-2847796-0-58,917-4104370-0-87,BCP,BANBIF,Autor principio final muerto j suelo tratamiento.,PENDIENTE,ATM,2bf352a5b3a146d3
2025-09-30 18:00:16.043113,OP-00003138,RETIRO,36503.6,PEN,715-5083356-3-19,,RIPLEY,,Estaba diferentes actual seguir fuerzas cultural futuro.,COMPLETADA,WEB,980fa6508cb7c0c1
2025-09-28 12:13:16.043113,OP-00005177,DEPOSITO,15336.01,USD,290-3904841-4-38,588-8767932-6-98,BBVA,RIPLEY,Llama ex alguien primera construcción edad fuego.,COMPLETADA,WEB,f4758a56f7187ed8
2025-09-16 15:42:16.043113,OP-00006166,TRANSFERENCIA,2702.83,PEN,169-8561124-5-90,486-9275612-5-51,BCP,BCP,Tipos mesa ii imposible habla seis s.,COMPLETADA,WEB,26fb7e2b0aa5b1d2
2025-09-16 15:33:16.043113,OP-00001538,DEPOSITO,28394.97,PEN,469-4546513-3-96,105-6695197-4-55,BCP,INTERBANK,Siempre nacional violencia llegado cine policía.,COMPLETADA,MOBILE,7f6b9b6156b4e200
2025-09-09 07:58:16.043113,OP-00003589,RETIRO,264.87,PEN,909-8262557-6-27,292-3705978-2-20,FALABELLA,RIPLEY,Paciente paciente hijo tipo.,COMPLETADA,MOBILE,a30758d02af1d4b2
2025-09-25 05:50:16.043113,OP-00004949,RETIRO,15032.11,PEN,452-7693000-0-53,422-7201856-5-41,CITIBANK,,Frente lugar práctica decir partes muestra animales.,COMPLETADA,MOBILE,ec64fe16841b857f
2025-09-06 18:57:16.043113,OP-00006986,DEPOSITO,44785.39,PEN,832-2640975-3-83,578-1566797-1-54,FALABELLA,FALABELLA,Posibilidad quienes de tarde diversos aquellos casa.,COMPLETADA,MOBILE,65b6263a6f120579
2025-09-16 08:06:16.043113,OP-00003649,TRANSFERENCIA,19671.96,PEN,926-7746926-3-11,787-6680875-5-20,BBVA,RIPLEY,Seguir constitución centros programas superior largo.,COMPLETADA,ATM,3127ff04d29f45ac
2025-10-02 19:08:16.043113,OP-00002658,RETIRO,7746.38,PEN,881-5272903-6-76,467-6827795-1-61,RIPLEY,SCOTIABANK,José francia región san pues ambos ex.,COMPLETADA,ATM,c2fb948c14b63972
2025-09-24 19:21:16.043113,OP-00008807,RETIRO,49747.88,PEN,184-5254039-2-92,,BN,BANBIF,Servicio hemos presenta hizo precisamente.,COMPLETADA,MOBILE,69df7d9170a3bdc1
2025-09-16 03:15:16.043113,OP-00001518,DEPOSITO,1131.22,PEN,477-1595951-6-41,482-5434427-8-72,CITIBANK,PICHINCHA,Grupos campaña destino problemas efecto c.,COMPLETADA,WEB,21b652cc4d72ebdd
2025-10-01 19:10:16.043113,OP-00005062,TRANSFERENCIA,35102.02,USD,188-1707844-2-30,,BN,CITIBANK,Abril salir cine verdad veces varios.,PENDIENTE,WEB,ea79f1c24ee30954
2025-09-18 09:13:16.043113,OP-00009821,TRANSFERENCIA,43826.24,PEN,300-6056006-2-73,,RIPLEY,CITIBANK,Carácter casos ante pequeño alrededor propio.,FALLIDA,WEB,3cdbc0594795ee39
2025-10-04 23:29:16.043113,OP-00004625,DEPOSITO,49481.69,PEN,969-3056033-8-80,145-5178792-6-36,FALABELLA,FALABELLA,Atrás único cual poco cosa.,PENDIENTE,MOBILE,1e9369023084bc78
2025-09-26 09:17:16.043113,OP-00004273,DEPOSITO,6170.92,PEN,358-7410164-2-59,159-5904639-4-18,BCP,BN,Esas derecho pasa demás socialista.,COMPLETADA,MOBILE,f026fa60fe968126
2025-09-07 03:46:16.043113,OP-00003670,TRANSFERENCIA,15723.12,PEN,543-2279238-5-24,867-5731277-5-45,BN,BANBIF,Situación puso período antonio diversas mirada d r.,COMPLETADA,MOBILE,232d9d12553f88b5
2025-09-18 06:32:16.043113,OP-00006567,DEPOSITO,27588.38,PEN,214-5168507-8-13,733-1647068-4-82,FALABELLA,BCP,Podía investigación día.,COMPLETADA,WEB,ab824df05821bd64
2025-09-21 17:02:16.043113,OP-00005801,TRANSFERENCIA,48162.75,PEN,952-5916460-1-50,182-8167095-7-40,BN,,Octubre esos política exterior profesional tanto algo.,COMPLETADA,WEB,49f3d621a58c05ac
2025-09-28 07:30:16.043113,OP-00002091,TRANSFERENCIA,17533.19,PEN,800-6756713-5-78,,BCP,BANBIF,Gracias gran cuba o sobre.,FALLIDA,MOBILE,a6518765fa2b1b79
2025-09-28 16:49:16.043113,OP-00007098,TRANSFERENCIA,26915.15,PEN,797-7867860-6-72,216-2064319-5-68,SCOTIABANK,CITIBANK,Cosas da bueno estaban viene.,COMPLETADA,WEB,981a0bf094c65843
2025-09-28 19:06:16.043113,OP-00006172,TRANSFERENCIA,27958.82,PEN,334-2651604-6-96,170-3801206-6-61,BCP,BN,Alrededor libros humano orden problemas sino.,COMPLETADA,SUCURSAL,3e633f0cb225d0e9
2025-09-07 05:43:16.043113,OP-00007522,RETIRO,27449.45,PEN,941-1345150-1-25,,RIPLEY,,Encuentro alta corte.,COMPLETADA,ATM,2831c5f51415d90c
2025-09-20 11:25:16.043113,OP-00000573,TRANSFERENCIA,38908.96,USD,388-1473636-8-20,558-2794980-4-60,FALABELLA,,María hija pasó recursos sus decir grande.,COMPLETADA,WEB,a14b89584f11ae8d
2025-09-16 06:42:16.043113,OP-00009532,DEPOSITO,20553.93,PEN,287-8220296-6-43,,INTERBANK,SCOTIABANK,Sol parís nombre ex fernando paz.,COMPLETADA,WEB,24a77a1dd557f7be
2025-10-02 03:12:16.043113,OP-00003063,DEPOSITO,41102.65,PEN,157-8316268-0-23,,CITIBANK,,Niveles enfermedad consecuencia chile considera mis.,COMPLETADA,WEB,c120f5360d5ed25e
2025-09-22 06:39:16.043113,OP-00000598,TRANSFERENCIA,21000.12,USD,970-2462455-1-34,105-8248621-3-77,CITIBANK,FALABELLA,Europea parís tierra económico director mucha.,COMPLETADA,ATM,10998d312399b6f9
2025-09-28 17:56:16.043113,OP-00006634,TRANSFERENCIA,49947.02,USD,401-5695029-3-53,912-5803773-4-63,BCP,,Trabajadores cultura nivel porque tribunal tipos negro.,COMPLETADA,MOBILE,e1d30e2a76fd324b
2025-09-22 22:13:16.043113,OP-00007876,DEPOSITO,10191.59,PEN,765-9687364-7-90,,BBVA,,Cuerpo orden memoria r militar cabo.,COMPLETADA,WEB,894cf3210eedde6a
2025-10-01 22:54:16.043113,OP-00007346,RETIRO,29593.41,PEN,988-3382612-7-81,173-4520369-4-27,PICHINCHA,,Padre cabo peso alta dos.,COMPLETADA,MOBILE,d2b3b7882750401e
2025-09-22 14:20:16.043113,OP-00006305,RETIRO,27978.41,PEN,206-6400113-7-92,125-1625092-0-60,BN,RIPLEY,Cerca plazo diciembre puerto fuera lejos antes produce.,COMPLETADA,WEB,5725c6cdccbc1184
2025-09-10 06:35:16.043113,OP-00005977,DEPOSITO,10562.2,PEN,772-6430550-3-40,951-8976543-1-39,CITIBANK,BANBIF,Silencio pasado dado ley domingo.,COMPLETADA,MOBILE,0bf97973301bc929
2025-09-29 14:42:16.043113,OP-00001939,DEPOSITO,15904.42,USD,943-5579760-7-66,663-9086490-1-70,RIPLEY,,Social minutos últimos profesional distintas local armas.,PENDIENTE,MOBILE,f43a6d3d0f227b93
2025-09-25 02:31:16.043113,OP-00008101,DEPOSITO,1348.71,PEN,604-9117254-0-20,500-3525674-7-41,RIPLEY,CITIBANK,Blanco cultural psoe pablo.,PENDIENTE,MOBILE,a5fea5f9484ceff0
2025-10-04 07:11:16.043113,OP-00001754,TRANSFERENCIA,5521.87,USD,894-4976407-3-88,,RIPLEY,PICHINCHA,Ningún conseguir te trabajar.,COMPLETADA,SUCURSAL,b530d35a716a35e7
2025-09-09 18:54:16.043113,OP-00003671,RETIRO,49459.18,PEN,963-8132225-4-26,,SCOTIABANK,,Fútbol plan calidad manos.,COMPLETADA,MOBILE,d033fa246ae2c936
2025-10-01 11:11:16.043113,OP-00008455,DEPOSITO,11175.72,PEN,329-4101653-8-93,,INTERBANK,INTERBANK,Propuesta adelante santa falta animales.,COMPLETADA,WEB,a3a192cf2a8956af
2025-09-27 14:44:16.043113,OP-00002362,RETIRO,47054.39,PEN,404-4637901-4-39,,SCOTIABANK,RIPLEY,Pues años mí puerta éxito sólo tratamiento.,COMPLETADA,MOBILE,4361bcd41a84aa5d
2025-09-28 10:09:16.043113,OP-00004261,TRANSFERENCIA,17385.32,PEN,876-9157340-8-83,,BCP,RIPLEY,Radio realizar relaciones esfuerzo prensa.,COMPLETADA,MOBILE,50261f0b749af768
2025-09-30 14:32:16.043113,OP-00005433,RETIRO,14058.22,PEN,365-7890286-8-57,626-3870842-4-30,BBVA,,Orden medios parís algunas hace salir.,COMPLETADA,WEB,eafd0483c618ac4f
2025-09-25 19:05:16.043113,OP-00006286,DEPOSITO,48428.6,PEN,383-4617761-7-33,691-4693602-0-12,BANBIF,BN,Película en reunión mujer.,PENDIENTE,ATM,3e9b9689b9c8d2ea
2025-09-10 18:23:16.043113,OP-00008300,DEPOSITO,27347.43,PEN,135-1327080-7-12,738-3308206-6-52,PICHINCHA,,Dolor ideas servicios plazo septiembre.,COMPLETADA,MOBILE,e815133dfbbf47c7
2025-09-05 08:46:16.043113,OP-00009940,DEPOSITO,48289.92,PEN,877-9687461-7-73,754-3235392-3-90,BCP,CITIBANK,Políticos propios ser.,COMPLETADA,WEB,d7acc09971a557bb
2025-09-29 14:43:16.043113,OP-00008262,TRANSFERENCIA,18222.62,PEN,615-3881964-2-89,,BN,CITIBANK,Unos fuerza nacional miedo.,COMPLETADA,MOBILE,6faee0b2f7192998
2025-09-23 23:11:16.043113,OP-00009105,DEPOSITO,11091.21,PEN,942-7756943-3-87,853-4611409-3-83,SCOTIABANK,RIPLEY,Dicho país consecuencia ministro unidos.,COMPLETADA,MOBILE,ce1845a5d216ca69
2025-09-27 21:20:16.043113,OP-00001172,TRANSFERENCIA,26972.87,PEN,915-1870785-4-37,,BBVA,,Considera situación esa aquellos medidas tiene militar d.,COMPLETADA,WEB,7450e655f00abf7d
2025-09-23 18:49:16.043113,OP-00007928,DEPOSITO,15556.49,PEN,831-9811985-4-34,530-7751891-5-28,BN,SCOTIABANK,Época informe hubiera mundial superior fuerza pero.,COMPLETADA,WEB,e0312c751a6f4c63
2025-09-18 02:06:16.043113,OP-00008470,TRANSFERENCIA,28830.77,PEN,290-4646367-2-96,133-7093738-2-37,FALABELLA,RIPLEY,Jamás padres diferencia van.,COMPLETADA,MOBILE,0e029be8ff205007
2025-09-19 18:08:16.043113,OP-00009822,TRANSFERENCIA,19112.82,PEN,763-1706882-0-55,351-8318615-6-40,BN,,Muchas mira acto tendrá.,COMPLETADA,MOBILE,b0165beb730e1755
2025-09-28 07:45:16.043113,OP-00009628,TRANSFERENCIA,46914.17,USD,114-5666472-0-13,456-8607136-4-83,CITIBANK,SCOTIABANK,Estados decir gran.,PENDIENTE,WEB,2097c2420caa315e
2025-09-24 22:05:16.043113,OP-00000875,RETIRO,23873.41,PEN,879-5112631-1-73,768-6343380-4-78,CITIBANK,,Existe partido principal vuelta.,COMPLETADA,ATM,1b0193d74cd001bc
2025-09-15 20:18:16.043113,OP-00002298,RETIRO,32081.25,PEN,694-2370218-7-33,356-4608083-1-78,CITIBANK,,Medios mesa producto dar carlos nuestra conocimiento.,COMPLETADA,MOBILE,57b97c13b0b5afc1
2025-09-19 13:46:16.043113,OP-00005348,DEPOSITO,25476.76,PEN,903-5329200-7-29,727-1381523-8-21,FALABELLA,CITIBANK,Diferentes sino libro pone director metros.,COMPLETADA,WEB,1d36c948cb56c856
2025-09-18 22:16:16.043113,OP-00000582,RETIRO,46185.22,PEN,535-4988452-2-29,898-3246476-2-19,PICHINCHA,BN,U y uso pone son propuesta rey lejos.,COMPLETADA,MOBILE,62c4c96f2e75a7b7
2025-09-04 11:40:16.043113,OP-00000205,TRANSFERENCIA,29152.4,PEN,306-8924330-6-21,476-5325354-6-40,PICHINCHA,INTERBANK,Sí grande universidad es llegar marzo aquella.,COMPLETADA,WEB,58a7b6bbbfb986ab
2025-09-11 03:18:16.043113,OP-00007897,TRANSFERENCIA,11909.9,PEN,323-7539286-8-58,342-8536599-3-94,PICHINCHA,FALABELLA,Muestra minutos sus aquellas e.,COMPLETADA,WEB,f59c601e780ffdeb
2025-09-19 11:55:16.043113,OP-00002015,TRANSFERENCIA,20802.69,PEN,217-8344259-0-71,271-9328796-3-26,PICHINCHA,,Da estas nos central rodríguez.,COMPLETADA,ATM,b2f15cbfdcd37048
2025-09-25 19:26:16.043113,OP-00000906,DEPOSITO,7994.32,PEN,587-6228797-8-34,984-5738536-8-28,BBVA,RIPLEY,Quizá éste hermano hijos.,COMPLETADA,WEB,c41c074b17d454ec
2025-09-10 12:01:16.043113,OP-00008765,DEPOSITO,39480.54,PEN,416-3217440-2-67,,BANBIF,CITIBANK,Mientras eran un mantener grupos fuerza.,COMPLETADA,WEB,bdf3a6572a5381a3
2025-09-20 06:12:16.043113,OP-00001975,RETIRO,28395.33,USD,199-5236315-2-68,512-5219503-6-84,RIPLEY,FALABELLA,Visto julio propios actividad orden partes.,COMPLETADA,ATM,413c7b6626b48028
2025-09-19 08:43:16.043113,OP-00000163,RETIRO,32477.5,PEN,690-7529315-4-71,452-8384702-6-24,BN,BBVA,Pueden qué construcción.,COMPLETADA,MOBILE,3b1fd4a4560f4359
2025-09-07 05:28:16.043113,OP-00004999,RETIRO,9594.34,USD,275-9044719-0-79,537-3569026-6-44,BANBIF,SCOTIABANK,Podría calidad juego viaje problemas cierto.,COMPLETADA,WEB,f5cfe65345754e90
2025-10-03 16:26:16.043113,OP-00004714,DEPOSITO,6749.76,USD,450-7175243-7-30,820-4613476-1-50,PICHINCHA,BBVA,Podía mitad lejos mar civil.,COMPLETADA,MOBILE,d12959f1948d6e51
2025-10-02 10:35:16.043113,OP-00001432,DEPOSITO,31421.64,USD,811-2409699-4-93,754-8189822-4-74,BCP,SCOTIABANK,Trata n capacidad precisamente.,COMPLETADA,MOBILE,65513ff0885604c7
2025-09-18 10:29:16.043113,OP-00006869,TRANSFERENCIA,14389.15,PEN,841-6353822-3-48,295-3043149-6-76,SCOTIABANK,,Igual papel resulta imágenes otras línea.,COMPLETADA,WEB,60b2617f722fd8d7
2025-09-26 05:59:16.043113,OP-00009602,DEPOSITO,2231.58,PEN,722-2213632-8-48,750-9650206-5-63,FALABELLA,FALABELLA,Saber obstante r empresas campaña.,FALLIDA,WEB,c4b1d04d77470af1
2025-09-18 03:02:16.043113,OP-00007711,TRANSFERENCIA,5606.03,PEN,853-2397323-3-26,420-6353680-8-91,BBVA,,Concepto amigos llevar punto pudo esa nuestro.,COMPLETADA,MOBILE,57f236399a939682
2025-09-30 10:28:16.043113,OP-00004284,RETIRO,561.69,USD,330-4205355-4-95,384-8557330-3-72,RIPLEY,,Sociales mayores todo.,COMPLETADA,WEB,f7848a8f5f8bc3d1
2025-10-02 08:56:16.043113,OP-00007532,TRANSFERENCIA,21234.36,USD,120-7106216-2-92,,BBVA,RIPLEY,Encontrar corazón san quizá.,COMPLETADA,ATM,96196acc8da3ad47
2025-09-20 11:17:16.043113,OP-00008386,DEPOSITO,48888.9,PEN,516-7553141-1-94,600-6393929-2-72,BANBIF,,Real mucha desarrollo estructura.,COMPLETADA,WEB,3357eef7a089ed52
2025-09-10 22:35:16.043113,OP-00003385,TRANSFERENCIA,46112.81,USD,283-3539245-0-83,165-2213723-2-65,BN,BANBIF,Mundial desde propuesta porque allí antonio.,COMPLETADA,WEB,e36c7841fda78605
2025-09-07 11:39:16.043113,OP-00008549,RETIRO,48320.99,USD,388-2735465-7-36,,FALABELLA,,Pp demás d educación muestra encontrar buen.,COMPLETADA,MOBILE,2be62fadb16e907c
2025-10-02 13:22:16.043113,OP-00008763,DEPOSITO,6691.3,USD,624-9168050-0-17,378-1634612-3-73,BCP,RIPLEY,Deseo defensa pedro hacerlo apoyo televisión razones lado.,COMPLETADA,SUCURSAL,bbf6e70f21511dac
2025-09-08 09:05:16.043113,OP-00007463,TRANSFERENCIA,41637.17,PEN,458-9092180-1-82,550-6211482-1-25,SCOTIABANK,BANBIF,Ayuda mi padres encuentran secretario.,COMPLETADA,MOBILE,1ff471a40225db6f
2025-09-29 09:25:16.043113,OP-00003332,DEPOSITO,8441.29,PEN,547-8212136-8-83,458-2429527-8-28,BN,,Cama aspectos sido nuestro decisión.,FALLIDA,ATM,e9ee01d5565fb9ea
2025-09-18 15:19:16.043113,OP-00006405,DEPOSITO,28236.2,PEN,356-8151761-1-89,150-1388743-1-41,PICHINCHA,,Enero considera paso anterior seguir investigación tendrá.,FALLIDA,MOBILE,338676a883c63f55
2025-09-06 20:03:16.043113,OP-00002097,TRANSFERENCIA,21100.78,PEN,753-1709246-8-23,,BN,SCOTIABANK,Afirmó tampoco imposible peso tan incluso ella.,COMPLETADA,ATM,cc97de280a949b9e
2025-10-05 04:26:16.043113,OP-00008824,TRANSFERENCIA,12186.54,PEN,958-1851563-8-98,707-7983432-4-33,PICHINCHA,BBVA,Escuela larga entrada españa prueba flores.,COMPLETADA,ATM,280cb9682b88f45c
2025-09-08 23:33:16.043113,OP-00008000,RETIRO,36441.61,PEN,964-6303809-3-44,863-5982377-2-43,PICHINCHA,,Lenguaje ambos todas mañana sí pues partes otros.,COMPLETADA,MOBILE,bd5e7e7a49b0dbe7
2025-09-22 07:00:16.043113,OP-00005018,DEPOSITO,18964.44,PEN,462-1396295-7-22,484-6810522-7-86,BANBIF,INTERBANK,Interés eran oposición cuyo natural viene luz.,COMPLETADA,ATM,a624e76b5ef9f2c6
2025-09-30 02:44:16.043113,OP-00001450,DEPOSITO,4675.58,PEN,571-3668471-2-74,406-7093830-5-17,BCP,,Trabajar menos sector salir este junto europa horas.,COMPLETADA,ATM,516f34ac01504a54
2025-09-14 16:56:16.043113,OP-00006901,DEPOSITO,39607.34,PEN,873-4702953-0-46,842-4012770-4-15,CITIBANK,,Escuela entre actividades pie además ideas.,PENDIENTE,WEB,63de3319294c6cec
2025-09-16 22:18:16.043113,OP-00002611,RETIRO,47871.79,USD,439-6144213-3-57,267-2280403-1-48,BCP,,Ésta uno medios vuelve dar.,COMPLETADA,SUCURSAL,19c0a57417d8c2d2
2025-09-30 02:25:16.043113,OP-00001901,DEPOSITO,13523.71,USD,500-1034025-8-97,185-4603754-2-63,INTERBANK,BCP,Situación sola queda varios.,COMPLETADA,WEB,8877ae86db546cfd
2025-09-14 19:55:16.043113,OP-00008187,RETIRO,40531.04,PEN,929-4466650-8-21,323-9621386-7-35,PICHINCHA,PICHINCHA,Tu buen lejos peor jóvenes.,COMPLETADA,WEB,a38b1dd03fe21497
2025-09-27 14:37:16.043113,OP-00003921,TRANSFERENCIA,6312.33,PEN,348-8338266-1-63,,BANBIF,BCP,Santa mujer esto.,COMPLETADA,WEB,5fdfa76577523b5c
2025-09-08 04:27:16.043113,OP-00002758,DEPOSITO,43994.81,PEN,236-1306478-4-12,,BBVA,BANBIF,Asimismo partir durante aquella humano especialmente real concepto.,COMPLETADA,MOBILE,7a38187b20aea5db
2025-09-24 22:58:16.043113,OP-00006398,TRANSFERENCIA,2683.45,PEN,837-9493549-0-82,215-2714557-2-82,PICHINCHA,,Francisco miedo construcción muerte acciones.,COMPLETADA,ATM,84e6fca4d88785d2
2025-09-21 13:53:16.043113,OP-00009103,RETIRO,15223.01,PEN,760-4760663-4-42,190-3264241-0-54,BBVA,BCP,Precio consejo zona me.,COMPLETADA,MOBILE,a9483b2608a37c35
2025-09-30 22:49:16.043113,OP-00002098,DEPOSITO,46423.53,PEN,363-4680984-4-54,651-3608117-7-76,BCP,FALABELLA,Éxito ocho material ninguna deja.,COMPLETADA,MOBILE,a2f0f904a322bca2
2025-09-26 05:19:16.043113,OP-00005625,RETIRO,6129.07,PEN,932-2548413-0-98,445-4512212-3-23,INTERBANK,FALABELLA,Junto que ayuda miembros.,COMPLETADA,MOBILE,5819ae5959558b6d
2025-10-04 18:58:16.043113,OP-00003472,DEPOSITO,27654.13,PEN,615-9915427-0-31,922-2629840-7-12,RIPLEY,,Cantidad fecha mayoría don consumo para sistema.,PENDIENTE,ATM,309810e8b7ff582f
2025-09-28 01:31:16.043113,OP-00008267,TRANSFERENCIA,38315.88,PEN,962-4193956-8-92,174-7637757-5-45,FALABELLA,,Encontrar arte fútbol las.,COMPLETADA,WEB,c6f7662393e0937e
2025-09-22 13:24:16.043113,OP-00002172,DEPOSITO,33409.82,PEN,149-1223364-8-52,,BN,SCOTIABANK,Personal función acerca madrid.,COMPLETADA,WEB,103471c105edcd6a
2025-09-25 11:01:16.043113,OP-00009699,DEPOSITO,42379.94,PEN,912-3342662-1-14,799-1944227-8-76,BBVA,FALABELLA,Ii universidad fuentes cambio explicó santa mes.,COMPLETADA,WEB,426ff98362c4ed05
2025-09-27 19:11:16.043113,OP-00009650,DEPOSITO,32958.56,PEN,781-2680642-3-19,282-3359971-3-19,SCOTIABANK,INTERBANK,Fútbol económica elecciones dicho unidos.,COMPLETADA,WEB,b8b1f6219d93de74
2025-09-16 08:22:16.043113,OP-00002011,DEPOSITO,28068.42,PEN,953-5906452-2-25,,BCP,INTERBANK,Señora nos cosas a tienen cuatro mejor gracias.,COMPLETADA,WEB,e9e1607070ef8755
2025-09-24 03:25:16.043113,OP-00001284,RETIRO,25089.42,PEN,151-2859055-0-36,,PICHINCHA,RIPLEY,Puede supuesto cómo región sueño comenzó.,COMPLETADA,WEB,639a95abd4d0f955
2025-09-10 01:21:16.043113,OP-00001020,RETIRO,47954.87,PEN,829-5121323-2-96,,BANBIF,,Información ocasión está secretario cantidad.,COMPLETADA,WEB,8503223a55e97c3e
2025-09-14 04:17:16.043113,OP-00002811,TRANSFERENCIA,15275.53,PEN,411-1533963-1-14,338-8161438-3-27,BBVA,BCP,Millones encima trabajadores me.,COMPLETADA,ATM,b5fe2025f5bd57d6
2025-10-01 16:34:16.043113,OP-00009066,RETIRO,7636.29,PEN,533-2387134-5-66,835-7134330-2-67,BBVA,BN,Podría mañana a semana santa siquiera septiembre.,COMPLETADA,MOBILE,a6a3b3017cd4ca15
2025-09-28 09:27:16.043113,OP-00001652,RETIRO,10865.29,USD,588-2383760-8-16,,CITIBANK,INTERBANK,Miguel aquí aún hubo encuentran.,COMPLETADA,ATM,569ef8ad728ae252
2025-09-16 16:44:16.043113,OP-00001170,DEPOSITO,23180.17,PEN,191-8293855-1-31,978-7339818-4-50,BANBIF,,Algún estudio ayuda distintas serán respuesta.,COMPLETADA,WEB,3cf07cd7f567fd63
2025-09-27 21:52:16.043113,OP-00006257,TRANSFERENCIA,49275.77,PEN,304-7217806-8-12,548-3720432-6-85,BN,BN,Presenta banco será dado europea.,COMPLETADA,WEB,8669dec74b838e17
2025-09-26 06:49:16.043113,OP-00005470,TRANSFERENCIA,29785.74,PEN,272-9565474-1-41,973-7322349-1-12,SCOTIABANK,PICHINCHA,Película puerto desde centro.,FALLIDA,SUCURSAL,507e58723d9990bb
2025-10-02 08:10:16.043113,OP-00005094,RETIRO,23655.58,PEN,587-4031777-6-30,456-5868491-4-87,PICHINCHA,,Habla esfuerzo ellas.,PENDIENTE,SUCURSAL,69c5878fc71c66ba
2025-09-05 07:54:16.043113,OP-00005434,DEPOSITO,745.67,PEN,352-9622389-3-12,530-8267895-8-94,RIPLEY,,Caso nunca que principales.,COMPLETADA,WEB,ae124a54e5d82cba
2025-09-17 14:26:16.043113,OP-00000542,TRANSFERENCIA,14794.06,PEN,774-7989094-4-54,973-1940424-5-29,BBVA,BBVA,Finalmente dijo acerca muy industria medidas.,COMPLETADA,MOBILE,d743f200afcc9d6e
2025-09-08 19:44:16.043113,OP-00006355,RETIRO,26707.46,PEN,933-2188726-4-23,862-9279117-0-65,INTERBANK,BCP,Aquella interior podía único exterior u.,COMPLETADA,WEB,243b495caebbbe19
2025-09-15 13:14:16.043113,OP-00009805,DEPOSITO,44987.3,USD,982-9987867-6-51,387-3721955-2-18,BCP,BCP,Casa final carne él.,COMPLETADA,MOBILE,212485c748e7df4f
2025-09-13 22:10:16.043113,OP-00003391,RETIRO,33968.06,PEN,767-8655972-8-64,209-6531842-2-82,BBVA,,Asociación partidos suerte septiembre también.,COMPLETADA,WEB,3fcdda5db557f8f2
2025-09-14 22:22:16.043113,OP-00008459,DEPOSITO,5593.32,PEN,779-1225761-6-96,709-5367487-2-71,BBVA,INTERBANK,Primera rafael energía le mar madre.,COMPLETADA,WEB,fc48ea9ad1664bb8
2025-09-20 12:13:16.043113,OP-00003960,TRANSFERENCIA,41751.82,PEN,258-5132663-1-46,475-3120849-5-36,SCOTIABANK,INTERBANK,Ver mercado medida casos ya quien yo pregunta.,COMPLETADA,ATM,0e7c11181fa6a818
2025-09-14 13:58:16.043113,OP-00006644,TRANSFERENCIA,28994.72,USD,139-6329868-4-50,,INTERBANK,,Mal esos propio peor.,PENDIENTE,ATM,a54bd968145b02c8
2025-09-09 12:09:16.043113,OP-00006842,TRANSFERENCIA,33613.05,USD,571-6512305-0-32,446-9750715-0-25,BCP,FALABELLA,Somos tras don estructura juego quién necesario.,COMPLETADA,WEB,65cec9251ecab662
2025-10-01 18:41:16.043113,OP-00008714,TRANSFERENCIA,44664.45,USD,721-6288592-7-50,577-8206825-4-11,SCOTIABANK,CITIBANK,Tu todos nuestra jorge reforma.,COMPLETADA,SUCURSAL,69e3e5d935640298
2025-09-17 18:09:16.043113,OP-00003587,TRANSFERENCIA,14887.42,PEN,130-5685611-7-61,,SCOTIABANK,BN,Tipos nosotros decía.,COMPLETADA,MOBILE,566dd42e6fbefa5b
2025-09-17 19:36:16.043113,OP-00002564,RETIRO,9646.17,PEN,863-3113376-7-52,646-3874337-7-44,INTERBANK,BBVA,Ocho caso nuestra escuela vio.,COMPLETADA,WEB,9c668b4b7b0e92c8
2025-09-16 12:35:16.043113,OP-00005037,DEPOSITO,21410.34,PEN,458-2227966-1-31,663-2554856-3-25,INTERBANK,SCOTIABANK,Pedro esos juez dejar centros algunas.,COMPLETADA,ATM,991f0ccfa4e1654f
2025-09-20 22:41:16.043113,OP-00001081,DEPOSITO,41035.56,PEN,397-5113097-6-70,160-4948214-1-44,PICHINCHA,,Creo partes política negro libertad guerra.,COMPLETADA,WEB,cf43bcee1f79a4f8
2025-09-19 17:22:16.043113,OP-00005892,TRANSFERENCIA,35352.25,USD,792-5245918-1-46,793-7774110-3-62,BBVA,BN,Era también título éste casos martín.,COMPLETADA,MOBILE,7cb4304ccebc2be0
2025-09-25 06:34:16.043113,OP-00004967,TRANSFERENCIA,24474.42,PEN,132-4524970-8-33,,BCP,SCOTIABANK,Tengo domingo claro esto es mujer.,COMPLETADA,WEB,2c3cc27dba3aa569
2025-09-15 18:43:16.043113,OP-00002024,RETIRO,42134.79,PEN,955-8532406-4-45,814-3690610-1-35,FALABELLA,,Serie primer título.,PENDIENTE,SUCURSAL,77fdc14b9ff69f83
2025-09-21 18:12:16.043113,OP-00009882,DEPOSITO,18560.82,USD,935-9220546-1-68,,BN,BBVA,Da pie toda.,COMPLETADA,MOBILE,c24414b881c1e72b
